"Node","Time","Policy","Function","Binary","Arguments","Namespace","Pod","PID","ExecID","ParentExecID"
"worker1","2026-08-24T16:53:31.051931364Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690184","d29ya2VyMToyNDI1NTUwOTc4MTk5MzM5OjY5MDE4NA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:31.051990824Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690184","d29ya2VyMToyNDI1NTUwOTc4MTk5MzM5OjY5MDE4NA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:31.052031465Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690184","d29ya2VyMToyNDI1NTUwOTc4MTk5MzM5OjY5MDE4NA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:31.056085460Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690185","d29ya2VyMToyNDI1NTUwOTgyMjgxNjI0OjY5MDE4NQ==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:31.056110980Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690185","d29ya2VyMToyNDI1NTUwOTgyMjgxNjI0OjY5MDE4NQ==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:31.056116080Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690185","d29ya2VyMToyNDI1NTUwOTgyMjgxNjI0OjY5MDE4NQ==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:31.059458743Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690186","d29ya2VyMToyNDI1NTUwOTg1NzkxNDI4OjY5MDE4Ng==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:31.059466723Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690186","d29ya2VyMToyNDI1NTUwOTg1NzkxNDI4OjY5MDE4Ng==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:31.059472273Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690186","d29ya2VyMToyNDI1NTUwOTg1NzkxNDI4OjY5MDE4Ng==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:31.062756415Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690187","d29ya2VyMToyNDI1NTUwOTg5MDk2NDEwOjY5MDE4Nw==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:31.062783915Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690187","d29ya2VyMToyNDI1NTUwOTg5MDk2NDEwOjY5MDE4Nw==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:31.062791425Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690187","d29ya2VyMToyNDI1NTUwOTg5MDk2NDEwOjY5MDE4Nw==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:31.066078548Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690188","d29ya2VyMToyNDI1NTUwOTkyMzc1NDAyOjY5MDE4OA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:31.066101428Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690188","d29ya2VyMToyNDI1NTUwOTkyMzc1NDAyOjY5MDE4OA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:31.066108348Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690188","d29ya2VyMToyNDI1NTUwOTkyMzc1NDAyOjY5MDE4OA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.627448487Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690216","d29ya2VyMToyNDI1NTU4NTUzNzgyODYyOjY5MDIxNg==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.627460016Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690216","d29ya2VyMToyNDI1NTU4NTUzNzgyODYyOjY5MDIxNg==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.627465007Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690216","d29ya2VyMToyNDI1NTU4NTUzNzgyODYyOjY5MDIxNg==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.633861791Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690217","d29ya2VyMToyNDI1NTU4NTYwMjUzNTU2OjY5MDIxNw==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.633871011Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690217","d29ya2VyMToyNDI1NTU4NTYwMjUzNTU2OjY5MDIxNw==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.633880551Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690217","d29ya2VyMToyNDI1NTU4NTYwMjUzNTU2OjY5MDIxNw==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.636828403Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690218","d29ya2VyMToyNDI1NTU4NTYzMTcwNjM3OjY5MDIxOA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.636852193Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690218","d29ya2VyMToyNDI1NTU4NTYzMTcwNjM3OjY5MDIxOA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.636857383Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690218","d29ya2VyMToyNDI1NTU4NTYzMTcwNjM3OjY5MDIxOA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.641457650Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690219","d29ya2VyMToyNDI1NTU4NTY3ODAxMTM1OjY5MDIxOQ==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.641482179Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690219","d29ya2VyMToyNDI1NTU4NTY3ODAxMTM1OjY5MDIxOQ==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.641487071Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690219","d29ya2VyMToyNDI1NTU4NTY3ODAxMTM1OjY5MDIxOQ==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.647198052Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690220","d29ya2VyMToyNDI1NTU4NTczNTI5OTE3OjY5MDIyMA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.647226702Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690220","d29ya2VyMToyNDI1NTU4NTczNTI5OTE3OjY5MDIyMA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.647231902Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690220","d29ya2VyMToyNDI1NTU4NTczNTI5OTE3OjY5MDIyMA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.652455271Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690221","d29ya2VyMToyNDI1NTU4NTc4ODAxMDA3OjY5MDIyMQ==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.652486322Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690221","d29ya2VyMToyNDI1NTU4NTc4ODAxMDA3OjY5MDIyMQ==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.652491772Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690221","d29ya2VyMToyNDI1NTU4NTc4ODAxMDA3OjY5MDIyMQ==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.657807762Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690222","d29ya2VyMToyNDI1NTU4NTg0MTAzNzg3OjY5MDIyMg==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.657838952Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690222","d29ya2VyMToyNDI1NTU4NTg0MTAzNzg3OjY5MDIyMg==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.657843982Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690222","d29ya2VyMToyNDI1NTU4NTg0MTAzNzg3OjY5MDIyMg==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.663140602Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690223","d29ya2VyMToyNDI1NTU4NTg5MzU1MzY2OjY5MDIyMw==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.663200712Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690223","d29ya2VyMToyNDI1NTU4NTg5MzU1MzY2OjY5MDIyMw==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:38.663186562Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690223","d29ya2VyMToyNDI1NTU4NTg5MzU1MzY2OjY5MDIyMw==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:39.438772313Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690250","d29ya2VyMToyNDI1NTU5MzY1MTUyNzQ4OjY5MDI1MA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:39.438778213Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690250","d29ya2VyMToyNDI1NTU5MzY1MTUyNzQ4OjY5MDI1MA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:39.438780343Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690250","d29ya2VyMToyNDI1NTU5MzY1MTUyNzQ4OjY5MDI1MA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:39.442136216Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690251","d29ya2VyMToyNDI1NTU5MzY4NTE4NTMyOjY5MDI1MQ==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:39.442141906Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690251","d29ya2VyMToyNDI1NTU5MzY4NTE4NTMyOjY5MDI1MQ==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:39.442144696Z","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","690251","d29ya2VyMToyNDI1NTU5MzY4NTE4NTMyOjY5MDI1MQ==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1"
"worker1","2026-08-24T16:53:59.902274435Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.902302645Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.903341669Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.903605860Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.903645310Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.904163902Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.905048555Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.906153159Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.906205329Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.906227850Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.906275640Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.906332050Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.906372750Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.906404680Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.906422600Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.906451330Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.906468731Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.906518651Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.906566661Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:53:59.906607681Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690329","d29ya2VyMToyNDI1NTc3NDczODc5ODcxOjY5MDMyOQ==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.781470724Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.781556785Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.782773980Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.782973400Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.783010941Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.783521113Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.784450066Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.785463090Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.785539400Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.785563940Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.785618190Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.785661980Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.785683221Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.785712851Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.785730451Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.785790041Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.785822211Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.785873281Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.785915632Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
"worker1","2026-08-24T16:54:03.785928552Z","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"690384","d29ya2VyMToyNDI1NTgzNDI1NjM2MzkwOjY5MDM4NA==","d29ya2VyMTo2NTg4MDQzODAwMDAwMDA6MzYxOTM1Ng=="
